year,tmID,playoff,GP,GS,minutes,points,oRebounds,dRebounds,assists,round,tmIDWinner,tmIDLoser,W,L,post_W,post_L,award,o_fgm,o_fga,o_ftm,o_fta,o_3pm,o_3pa,o_oreb,o_dreb,o_reb,o_asts,o_pf,o_stl,o_to,o_blk,o_pts,d_fgm,d_fga,d_ftm,d_fta,d_3pm,d_3pa,d_oreb,d_dreb,d_reb,d_asts,d_pf,d_stl,d_to,d_blk,d_pts,GP,GS,minutes,points,oRebounds,dRebounds,assists
1,CLE,Y,32,18,797,265,32,63,75,FR,CLE,ORL,2,1,3,3,,809,1828,426,570,141,407,331,603,934,539,647,259,538,91,2185,774,1761,455,583,119,368,277,596,873,540,693,305,552,95,2122,32,32,904,373,69,103,61
1,CLE,Y,32,18,797,265,32,63,75,FR,CLE,ORL,2,1,3,3,,809,1828,426,570,141,407,331,603,934,539,647,259,538,91,2185,774,1761,455,583,119,368,277,596,873,540,693,305,552,95,2122,32,32,948,352,52,87,63
1,HOU,Y,32,32,977,268,36,83,60,CF,HOU,LAS,2,0,6,0,,891,1894,521,634,172,491,273,724,997,494,554,284,440,104,2475,786,1938,370,508,124,418,290,612,902,473,648,233,480,85,2066,13,2,140,26,5,21,3
1,HOU,Y,32,32,977,268,36,83,60,CF,HOU,LAS,2,0,6,0,,891,1894,521,634,172,491,273,724,997,494,554,284,440,104,2475,786,1938,370,508,124,418,290,612,902,473,648,233,480,85,2066,14,0,150,57,14,17,4
1,HOU,Y,32,32,977,268,36,83,60,CF,HOU,LAS,2,0,6,0,,891,1894,521,634,172,491,273,724,997,494,554,284,440,104,2475,786,1938,370,508,124,418,290,612,902,473,648,233,480,85,2066,17,0,76,24,4,8,2
1,HOU,Y,32,32,977,268,36,83,60,CF,HOU,LAS,2,0,6,0,,891,1894,521,634,172,491,273,724,997,494,554,284,440,104,2475,786,1938,370,508,124,418,290,612,902,473,648,233,480,85,2066,22,0,171,57,3,18,13
1,HOU,Y,32,32,977,268,36,83,60,CF,HOU,LAS,2,0,6,0,,891,1894,521,634,172,491,273,724,997,494,554,284,440,104,2475,786,1938,370,508,124,418,290,612,902,473,648,233,480,85,2066,25,0,236,43,3,16,24
1,HOU,Y,32,32,977,268,36,83,60,CF,HOU,LAS,2,0,6,0,,891,1894,521,634,172,491,273,724,997,494,554,284,440,104,2475,786,1938,370,508,124,418,290,612,902,473,648,233,480,85,2066,29,1,339,76,18,43,11
1,HOU,Y,32,32,977,268,36,83,60,CF,HOU,LAS,2,0,6,0,,891,1894,521,634,172,491,273,724,997,494,554,284,440,104,2475,786,1938,370,508,124,418,290,612,902,473,648,233,480,85,2066,31,29,687,131,59,88,10
1,HOU,Y,32,32,977,268,36,83,60,CF,HOU,LAS,2,0,6,0,,891,1894,521,634,172,491,273,724,997,494,554,284,440,104,2475,786,1938,370,508,124,418,290,612,902,473,648,233,480,85,2066,31,31,1085,550,17,68,156
1,HOU,Y,32,32,977,268,36,83,60,CF,HOU,LAS,2,0,6,0,,891,1894,521,634,172,491,273,724,997,494,554,284,440,104,2475,786,1938,370,508,124,418,290,612,902,473,648,233,480,85,2066,31,31,1090,643,40,155,119
1,HOU,Y,32,32,977,268,36,83,60,CF,HOU,LAS,2,0,6,0,,891,1894,521,634,172,491,273,724,997,494,554,284,440,104,2475,786,1938,370,508,124,418,290,612,902,473,648,233,480,85,2066,32,2,437,60,6,30,44
1,HOU,Y,32,32,977,268,36,83,60,CF,HOU,LAS,2,0,6,0,,891,1894,521,634,172,491,273,724,997,494,554,284,440,104,2475,786,1938,370,508,124,418,290,612,902,473,648,233,480,85,2066,32,32,977,268,36,83,60
1,HOU,Y,32,32,977,268,36,83,60,CF,HOU,LAS,2,0,6,0,,891,1894,521,634,172,491,273,724,997,494,554,284,440,104,2475,786,1938,370,508,124,418,290,612,902,473,648,233,480,85,2066,32,32,1087,540,68,177,48
1,HOU,Y,32,32,977,268,36,83,60,F,HOU,NYL,2,0,6,0,,891,1894,521,634,172,491,273,724,997,494,554,284,440,104,2475,786,1938,370,508,124,418,290,612,902,473,648,233,480,85,2066,13,2,140,26,5,21,3
1,HOU,Y,32,32,977,268,36,83,60,F,HOU,NYL,2,0,6,0,,891,1894,521,634,172,491,273,724,997,494,554,284,440,104,2475,786,1938,370,508,124,418,290,612,902,473,648,233,480,85,2066,14,0,150,57,14,17,4
1,HOU,Y,32,32,977,268,36,83,60,F,HOU,NYL,2,0,6,0,,891,1894,521,634,172,491,273,724,997,494,554,284,440,104,2475,786,1938,370,508,124,418,290,612,902,473,648,233,480,85,2066,17,0,76,24,4,8,2
1,HOU,Y,32,32,977,268,36,83,60,F,HOU,NYL,2,0,6,0,,891,1894,521,634,172,491,273,724,997,494,554,284,440,104,2475,786,1938,370,508,124,418,290,612,902,473,648,233,480,85,2066,22,0,171,57,3,18,13
1,HOU,Y,32,32,977,268,36,83,60,F,HOU,NYL,2,0,6,0,,891,1894,521,634,172,491,273,724,997,494,554,284,440,104,2475,786,1938,370,508,124,418,290,612,902,473,648,233,480,85,2066,25,0,236,43,3,16,24
1,HOU,Y,32,32,977,268,36,83,60,F,HOU,NYL,2,0,6,0,,891,1894,521,634,172,491,273,724,997,494,554,284,440,104,2475,786,1938,370,508,124,418,290,612,902,473,648,233,480,85,2066,29,1,339,76,18,43,11
1,HOU,Y,32,32,977,268,36,83,60,F,HOU,NYL,2,0,6,0,,891,1894,521,634,172,491,273,724,997,494,554,284,440,104,2475,786,1938,370,508,124,418,290,612,902,473,648,233,480,85,2066,31,29,687,131,59,88,10
1,HOU,Y,32,32,977,268,36,83,60,F,HOU,NYL,2,0,6,0,,891,1894,521,634,172,491,273,724,997,494,554,284,440,104,2475,786,1938,370,508,124,418,290,612,902,473,648,233,480,85,2066,31,31,1085,550,17,68,156
1,HOU,Y,32,32,977,268,36,83,60,F,HOU,NYL,2,0,6,0,,891,1894,521,634,172,491,273,724,997,494,554,284,440,104,2475,786,1938,370,508,124,418,290,612,902,473,648,233,480,85,2066,31,31,1090,643,40,155,119
1,HOU,Y,32,32,977,268,36,83,60,F,HOU,NYL,2,0,6,0,,891,1894,521,634,172,491,273,724,997,494,554,284,440,104,2475,786,1938,370,508,124,418,290,612,902,473,648,233,480,85,2066,32,2,437,60,6,30,44
1,HOU,Y,32,32,977,268,36,83,60,F,HOU,NYL,2,0,6,0,,891,1894,521,634,172,491,273,724,997,494,554,284,440,104,2475,786,1938,370,508,124,418,290,612,902,473,648,233,480,85,2066,32,32,977,268,36,83,60
1,HOU,Y,32,32,977,268,36,83,60,F,HOU,NYL,2,0,6,0,,891,1894,521,634,172,491,273,724,997,494,554,284,440,104,2475,786,1938,370,508,124,418,290,612,902,473,648,233,480,85,2066,32,32,1087,540,68,177,48
1,HOU,Y,32,32,977,268,36,83,60,FR,HOU,SAC,2,0,6,0,,891,1894,521,634,172,491,273,724,997,494,554,284,440,104,2475,786,1938,370,508,124,418,290,612,902,473,648,233,480,85,2066,13,2,140,26,5,21,3
1,HOU,Y,32,32,977,268,36,83,60,FR,HOU,SAC,2,0,6,0,,891,1894,521,634,172,491,273,724,997,494,554,284,440,104,2475,786,1938,370,508,124,418,290,612,902,473,648,233,480,85,2066,14,0,150,57,14,17,4
1,HOU,Y,32,32,977,268,36,83,60,FR,HOU,SAC,2,0,6,0,,891,1894,521,634,172,491,273,724,997,494,554,284,440,104,2475,786,1938,370,508,124,418,290,612,902,473,648,233,480,85,2066,17,0,76,24,4,8,2
1,HOU,Y,32,32,977,268,36,83,60,FR,HOU,SAC,2,0,6,0,,891,1894,521,634,172,491,273,724,997,494,554,284,440,104,2475,786,1938,370,508,124,418,290,612,902,473,648,233,480,85,2066,22,0,171,57,3,18,13
1,HOU,Y,32,32,977,268,36,83,60,FR,HOU,SAC,2,0,6,0,,891,1894,521,634,172,491,273,724,997,494,554,284,440,104,2475,786,1938,370,508,124,418,290,612,902,473,648,233,480,85,2066,25,0,236,43,3,16,24
1,HOU,Y,32,32,977,268,36,83,60,FR,HOU,SAC,2,0,6,0,,891,1894,521,634,172,491,273,724,997,494,554,284,440,104,2475,786,1938,370,508,124,418,290,612,902,473,648,233,480,85,2066,29,1,339,76,18,43,11
1,HOU,Y,32,32,977,268,36,83,60,FR,HOU,SAC,2,0,6,0,,891,1894,521,634,172,491,273,724,997,494,554,284,440,104,2475,786,1938,370,508,124,418,290,612,902,473,648,233,480,85,2066,31,29,687,131,59,88,10
1,HOU,Y,32,32,977,268,36,83,60,FR,HOU,SAC,2,0,6,0,,891,1894,521,634,172,491,273,724,997,494,554,284,440,104,2475,786,1938,370,508,124,418,290,612,902,473,648,233,480,85,2066,31,31,1085,550,17,68,156
1,HOU,Y,32,32,977,268,36,83,60,FR,HOU,SAC,2,0,6,0,,891,1894,521,634,172,491,273,724,997,494,554,284,440,104,2475,786,1938,370,508,124,418,290,612,902,473,648,233,480,85,2066,31,31,1090,643,40,155,119
1,HOU,Y,32,32,977,268,36,83,60,FR,HOU,SAC,2,0,6,0,,891,1894,521,634,172,491,273,724,997,494,554,284,440,104,2475,786,1938,370,508,124,418,290,612,902,473,648,233,480,85,2066,32,2,437,60,6,30,44
1,HOU,Y,32,32,977,268,36,83,60,FR,HOU,SAC,2,0,6,0,,891,1894,521,634,172,491,273,724,997,494,554,284,440,104,2475,786,1938,370,508,124,418,290,612,902,473,648,233,480,85,2066,32,32,977,268,36,83,60
1,HOU,Y,32,32,977,268,36,83,60,FR,HOU,SAC,2,0,6,0,,891,1894,521,634,172,491,273,724,997,494,554,284,440,104,2475,786,1938,370,508,124,418,290,612,902,473,648,233,480,85,2066,32,32,1087,540,68,177,48
6,HOU,Y,34,34,1079,342,20,73,53,FR,HOU,SEA,2,1,2,3,,860,1920,527,690,62,205,276,684,960,467,581,246,425,105,2309,848,1944,419,559,148,423,274,687,961,541,685,197,481,111,2263,4,0,9,0,0,0,1
6,HOU,Y,34,34,1079,342,20,73,53,FR,HOU,SEA,2,1,2,3,,860,1920,527,690,62,205,276,684,960,467,581,246,425,105,2309,848,1944,419,559,148,423,274,687,961,541,685,197,481,111,2263,4,0,18,0,0,1,2
6,HOU,Y,34,34,1079,342,20,73,53,FR,HOU,SEA,2,1,2,3,,860,1920,527,690,62,205,276,684,960,467,581,246,425,105,2309,848,1944,419,559,148,423,274,687,961,541,685,197,481,111,2263,10,3,221,33,2,15,28
6,HOU,Y,34,34,1079,342,20,73,53,FR,HOU,SEA,2,1,2,3,,860,1920,527,690,62,205,276,684,960,467,581,246,425,105,2309,848,1944,419,559,148,423,274,687,961,541,685,197,481,111,2263,15,15,439,152,17,40,22
6,HOU,Y,34,34,1079,342,20,73,53,FR,HOU,SEA,2,1,2,3,,860,1920,527,690,62,205,276,684,960,467,581,246,425,105,2309,848,1944,419,559,148,423,274,687,961,541,685,197,481,111,2263,17,0,114,25,1,6,4
6,HOU,Y,34,34,1079,342,20,73,53,FR,HOU,SEA,2,1,2,3,,860,1920,527,690,62,205,276,684,960,467,581,246,425,105,2309,848,1944,419,559,148,423,274,687,961,541,685,197,481,111,2263,23,0,271,72,16,20,15
6,HOU,Y,34,34,1079,342,20,73,53,FR,HOU,SEA,2,1,2,3,,860,1920,527,690,62,205,276,684,960,467,581,246,425,105,2309,848,1944,419,559,148,423,274,687,961,541,685,197,481,111,2263,24,19,522,121,26,50,22
6,HOU,Y,34,34,1079,342,20,73,53,FR,HOU,SEA,2,1,2,3,,860,1920,527,690,62,205,276,684,960,467,581,246,425,105,2309,848,1944,419,559,148,423,274,687,961,541,685,197,481,111,2263,26,0,188,33,9,8,7
6,HOU,Y,34,34,1079,342,20,73,53,FR,HOU,SEA,2,1,2,3,,860,1920,527,690,62,205,276,684,960,467,581,246,425,105,2309,848,1944,419,559,148,423,274,687,961,541,685,197,481,111,2263,32,1,366,111,30,49,14
6,HOU,Y,34,34,1079,342,20,73,53,FR,HOU,SEA,2,1,2,3,,860,1920,527,690,62,205,276,684,960,467,581,246,425,105,2309,848,1944,419,559,148,423,274,687,961,541,685,197,481,111,2263,33,0,460,140,35,90,17
6,HOU,Y,34,34,1079,342,20,73,53,FR,HOU,SEA,2,1,2,3,,860,1920,527,690,62,205,276,684,960,467,581,246,425,105,2309,848,1944,419,559,148,423,274,687,961,541,685,197,481,111,2263,33,32,997,270,25,83,101
6,HOU,Y,34,34,1079,342,20,73,53,FR,HOU,SEA,2,1,2,3,,860,1920,527,690,62,205,276,684,960,467,581,246,425,105,2309,848,1944,419,559,148,423,274,687,961,541,685,197,481,111,2263,33,33,966,396,68,157,40
6,HOU,Y,34,34,1079,342,20,73,53,FR,HOU,SEA,2,1,2,3,,860,1920,527,690,62,205,276,684,960,467,581,246,425,105,2309,848,1944,419,559,148,423,274,687,961,541,685,197,481,111,2263,33,33,1225,614,27,92,141
6,HOU,Y,34,34,1079,342,20,73,53,FR,HOU,SEA,2,1,2,3,,860,1920,527,690,62,205,276,684,960,467,581,246,425,105,2309,848,1944,419,559,148,423,274,687,961,541,685,197,481,111,2263,34,34,1079,342,20,73,53
3,LAS,Y,20,4,215,61,24,25,4,CF,LAS,UTA,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,1,0,5,0,0,1,1
3,LAS,Y,20,4,215,61,24,25,4,CF,LAS,UTA,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,3,0,19,7,1,1,1
3,LAS,Y,20,4,215,61,24,25,4,CF,LAS,UTA,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,11,0,41,12,8,6,2
3,LAS,Y,20,4,215,61,24,25,4,CF,LAS,UTA,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,12,0,79,31,3,5,1
3,LAS,Y,20,4,215,61,24,25,4,CF,LAS,UTA,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,20,4,215,61,24,25,4
3,LAS,Y,20,4,215,61,24,25,4,CF,LAS,UTA,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,26,5,486,182,65,76,13
3,LAS,Y,20,4,215,61,24,25,4,CF,LAS,UTA,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,30,30,958,319,18,74,119
3,LAS,Y,20,4,215,61,24,25,4,CF,LAS,UTA,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,31,1,358,161,9,20,29
3,LAS,Y,20,4,215,61,24,25,4,CF,LAS,UTA,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,31,31,1060,523,78,244,83
3,LAS,Y,20,4,215,61,24,25,4,CF,LAS,UTA,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,32,0,356,51,9,14,53
3,LAS,Y,20,4,215,61,24,25,4,CF,LAS,UTA,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,32,25,966,362,65,146,45
3,LAS,Y,20,4,215,61,24,25,4,CF,LAS,UTA,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,32,32,882,204,17,67,140
3,LAS,Y,20,4,215,61,24,25,4,CF,LAS,UTA,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,32,32,1050,539,32,135,92
3,LAS,Y,20,4,215,61,24,25,4,F,LAS,NYL,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,1,0,5,0,0,1,1
3,LAS,Y,20,4,215,61,24,25,4,F,LAS,NYL,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,3,0,19,7,1,1,1
3,LAS,Y,20,4,215,61,24,25,4,F,LAS,NYL,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,11,0,41,12,8,6,2
3,LAS,Y,20,4,215,61,24,25,4,F,LAS,NYL,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,12,0,79,31,3,5,1
3,LAS,Y,20,4,215,61,24,25,4,F,LAS,NYL,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,20,4,215,61,24,25,4
3,LAS,Y,20,4,215,61,24,25,4,F,LAS,NYL,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,26,5,486,182,65,76,13
3,LAS,Y,20,4,215,61,24,25,4,F,LAS,NYL,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,30,30,958,319,18,74,119
3,LAS,Y,20,4,215,61,24,25,4,F,LAS,NYL,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,31,1,358,161,9,20,29
3,LAS,Y,20,4,215,61,24,25,4,F,LAS,NYL,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,31,31,1060,523,78,244,83
3,LAS,Y,20,4,215,61,24,25,4,F,LAS,NYL,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,32,0,356,51,9,14,53
3,LAS,Y,20,4,215,61,24,25,4,F,LAS,NYL,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,32,25,966,362,65,146,45
3,LAS,Y,20,4,215,61,24,25,4,F,LAS,NYL,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,32,32,882,204,17,67,140
3,LAS,Y,20,4,215,61,24,25,4,F,LAS,NYL,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,32,32,1050,539,32,135,92
3,LAS,Y,20,4,215,61,24,25,4,FR,LAS,SEA,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,1,0,5,0,0,1,1
3,LAS,Y,20,4,215,61,24,25,4,FR,LAS,SEA,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,3,0,19,7,1,1,1
3,LAS,Y,20,4,215,61,24,25,4,FR,LAS,SEA,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,11,0,41,12,8,6,2
3,LAS,Y,20,4,215,61,24,25,4,FR,LAS,SEA,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,12,0,79,31,3,5,1
3,LAS,Y,20,4,215,61,24,25,4,FR,LAS,SEA,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,20,4,215,61,24,25,4
3,LAS,Y,20,4,215,61,24,25,4,FR,LAS,SEA,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,26,5,486,182,65,76,13
3,LAS,Y,20,4,215,61,24,25,4,FR,LAS,SEA,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,30,30,958,319,18,74,119
3,LAS,Y,20,4,215,61,24,25,4,FR,LAS,SEA,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,31,1,358,161,9,20,29
3,LAS,Y,20,4,215,61,24,25,4,FR,LAS,SEA,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,31,31,1060,523,78,244,83
3,LAS,Y,20,4,215,61,24,25,4,FR,LAS,SEA,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,32,0,356,51,9,14,53
3,LAS,Y,20,4,215,61,24,25,4,FR,LAS,SEA,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,32,25,966,362,65,146,45
3,LAS,Y,20,4,215,61,24,25,4,FR,LAS,SEA,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,32,32,882,204,17,67,140
3,LAS,Y,20,4,215,61,24,25,4,FR,LAS,SEA,2,0,6,0,,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,32,32,1050,539,32,135,92
9,SAS,Y,33,0,348,71,16,32,23,CF,SAS,LAS,2,1,4,5,,901,2080,561,694,183,539,246,847,1093,601,602,272,525,150,2546,904,2271,471,634,139,483,389,817,1206,500,666,278,528,109,2418,1,0,0,0,0,0,0
9,SAS,Y,33,0,348,71,16,32,23,CF,SAS,LAS,2,1,4,5,,901,2080,561,694,183,539,246,847,1093,601,602,272,525,150,2546,904,2271,471,634,139,483,389,817,1206,500,666,278,528,109,2418,2,0,6,0,0,0,0
9,SAS,Y,33,0,348,71,16,32,23,CF,SAS,LAS,2,1,4,5,,901,2080,561,694,183,539,246,847,1093,601,602,272,525,150,2546,904,2271,471,634,139,483,389,817,1206,500,666,278,528,109,2418,4,0,7,2,0,1,0
9,SAS,Y,33,0,348,71,16,32,23,CF,SAS,LAS,2,1,4,5,,901,2080,561,694,183,539,246,847,1093,601,602,272,525,150,2546,904,2271,471,634,139,483,389,817,1206,500,666,278,528,109,2418,21,0,116,26,10,26,2
9,SAS,Y,33,0,348,71,16,32,23,CF,SAS,LAS,2,1,4,5,,901,2080,561,694,183,539,246,847,1093,601,602,272,525,150,2546,904,2271,471,634,139,483,389,817,1206,500,666,278,528,109,2418,30,1,280,100,9,22,26
9,SAS,Y,33,0,348,71,16,32,23,CF,SAS,LAS,2,1,4,5,,901,2080,561,694,183,539,246,847,1093,601,602,272,525,150,2546,904,2271,471,634,139,483,389,817,1206,500,666,278,528,109,2418,30,3,580,153,14,94,31
9,SAS,Y,33,0,348,71,16,32,23,CF,SAS,LAS,2,1,4,5,,901,2080,561,694,183,539,246,847,1093,601,602,272,525,150,2546,904,2271,471,634,139,483,389,817,1206,500,666,278,528,109,2418,31,14,580,108,13,60,54
9,SAS,Y,33,0,348,71,16,32,23,CF,SAS,LAS,2,1,4,5,,901,2080,561,694,183,539,246,847,1093,601,602,272,525,150,2546,904,2271,471,634,139,483,389,817,1206,500,666,278,528,109,2418,32,31,980,471,47,192,56
9,SAS,Y,33,0,348,71,16,32,23,CF,SAS,LAS,2,1,4,5,,901,2080,561,694,183,539,246,847,1093,601,602,272,525,150,2546,904,2271,471,634,139,483,389,817,1206,500,666,278,528,109,2418,32,32,892,213,39,130,115
9,SAS,Y,33,0,348,71,16,32,23,CF,SAS,LAS,2,1,4,5,,901,2080,561,694,183,539,246,847,1093,601,602,272,525,150,2546,904,2271,471,634,139,483,389,817,1206,500,666,278,528,109,2418,33,0,348,71,16,32,23
9,SAS,Y,33,0,348,71,16,32,23,CF,SAS,LAS,2,1,4,5,,901,2080,561,694,183,539,246,847,1093,601,602,272,525,150,2546,904,2271,471,634,139,483,389,817,1206,500,666,278,528,109,2418,33,33,1054,576,52,134,75
9,SAS,Y,33,0,348,71,16,32,23,CF,SAS,LAS,2,1,4,5,,901,2080,561,694,183,539,246,847,1093,601,602,272,525,150,2546,904,2271,471,634,139,483,389,817,1206,500,666,278,528,109,2418,33,33,1101,582,13,78,161
9,SAS,Y,33,0,348,71,16,32,23,FR,SAS,SAC,2,1,4,5,,901,2080,561,694,183,539,246,847,1093,601,602,272,525,150,2546,904,2271,471,634,139,483,389,817,1206,500,666,278,528,109,2418,1,0,0,0,0,0,0
9,SAS,Y,33,0,348,71,16,32,23,FR,SAS,SAC,2,1,4,5,,901,2080,561,694,183,539,246,847,1093,601,602,272,525,150,2546,904,2271,471,634,139,483,389,817,1206,500,666,278,528,109,2418,2,0,6,0,0,0,0
9,SAS,Y,33,0,348,71,16,32,23,FR,SAS,SAC,2,1,4,5,,901,2080,561,694,183,539,246,847,1093,601,602,272,525,150,2546,904,2271,471,634,139,483,389,817,1206,500,666,278,528,109,2418,4,0,7,2,0,1,0
9,SAS,Y,33,0,348,71,16,32,23,FR,SAS,SAC,2,1,4,5,,901,2080,561,694,183,539,246,847,1093,601,602,272,525,150,2546,904,2271,471,634,139,483,389,817,1206,500,666,278,528,109,2418,21,0,116,26,10,26,2
9,SAS,Y,33,0,348,71,16,32,23,FR,SAS,SAC,2,1,4,5,,901,2080,561,694,183,539,246,847,1093,601,602,272,525,150,2546,904,2271,471,634,139,483,389,817,1206,500,666,278,528,109,2418,30,1,280,100,9,22,26
9,SAS,Y,33,0,348,71,16,32,23,FR,SAS,SAC,2,1,4,5,,901,2080,561,694,183,539,246,847,1093,601,602,272,525,150,2546,904,2271,471,634,139,483,389,817,1206,500,666,278,528,109,2418,30,3,580,153,14,94,31
9,SAS,Y,33,0,348,71,16,32,23,FR,SAS,SAC,2,1,4,5,,901,2080,561,694,183,539,246,847,1093,601,602,272,525,150,2546,904,2271,471,634,139,483,389,817,1206,500,666,278,528,109,2418,31,14,580,108,13,60,54
9,SAS,Y,33,0,348,71,16,32,23,FR,SAS,SAC,2,1,4,5,,901,2080,561,694,183,539,246,847,1093,601,602,272,525,150,2546,904,2271,471,634,139,483,389,817,1206,500,666,278,528,109,2418,32,31,980,471,47,192,56
9,SAS,Y,33,0,348,71,16,32,23,FR,SAS,SAC,2,1,4,5,,901,2080,561,694,183,539,246,847,1093,601,602,272,525,150,2546,904,2271,471,634,139,483,389,817,1206,500,666,278,528,109,2418,32,32,892,213,39,130,115
